 -0.75758E+00  0.10000E+00  0.67934E+00 -0.27272E+00
 -0.72727E+00  0.10000E+00  0.62145E+00 -0.22832E+00
 -0.69697E+00  0.10000E+00  0.56957E+00 -0.19512E+00
 -0.66667E+00  0.10000E+00  0.52292E+00 -0.16994E+00
 -0.63636E+00  0.10000E+00  0.48066E+00 -0.15063E+00
 -0.60606E+00  0.10000E+00  0.44204E+00 -0.13578E+00
 -0.57576E+00  0.10000E+00  0.40635E+00 -0.12439E+00
 -0.54545E+00  0.10000E+00  0.37300E+00 -0.11580E+00
 -0.51515E+00  0.10000E+00  0.34144E+00 -0.10955E+00
 -0.48485E+00  0.10000E+00  0.31120E+00 -0.10537E+00
 -0.45455E+00  0.10000E+00  0.28184E+00 -0.10309E+00
 -0.42424E+00  0.10000E+00  0.25293E+00 -0.10270E+00
 -0.39394E+00  0.10000E+00  0.22404E+00 -0.10427E+00
 -0.36364E+00  0.10000E+00  0.19475E+00 -0.10806E+00
 -0.33333E+00  0.10000E+00  0.16460E+00 -0.11445E+00
 -0.30303E+00  0.10000E+00  0.13313E+00 -0.12411E+00
 -0.27273E+00  0.10000E+00  0.99824E-01 -0.13804E+00
 -0.24242E+00  0.10000E+00  0.64251E-01 -0.15779E+00
 -0.21212E+00  0.10000E+00  0.26157E-01 -0.18575E+00
 -0.18182E+00  0.10000E+00 -0.14097E-01 -0.22561E+00
 -0.15152E+00  0.10000E+00 -0.54526E-01 -0.28298E+00
 -0.12121E+00  0.10000E+00 -0.89155E-01 -0.36585E+00
 -0.90909E-01  0.10000E+00 -0.10305E+00 -0.48303E+00
 -0.60606E-01  0.10000E+00 -0.65380E-01 -0.63477E+00
 -0.30303E-01  0.10000E+00  0.65376E-01 -0.78721E+00
  0.00000E+00  0.10000E+00  0.28970E+00 -0.85607E+00
  0.30303E-01  0.10000E+00  0.51438E+00 -0.78485E+00
  0.60606E-01  0.10000E+00  0.64617E+00 -0.63003E+00
  0.90909E-01  0.10000E+00  0.68558E+00 -0.47585E+00
  0.12121E+00  0.10000E+00  0.67415E+00 -0.35618E+00
  0.15152E+00  0.10000E+00  0.64272E+00 -0.27072E+00
  0.18182E+00  0.10000E+00  0.60625E+00 -0.21063E+00
  0.21212E+00  0.10000E+00  0.57078E+00 -0.16789E+00
  0.24242E+00  0.10000E+00  0.53831E+00 -0.13687E+00
  0.27273E+00  0.10000E+00  0.50928E+00 -0.11382E+00
  0.30303E+00  0.10000E+00  0.48350E+00 -0.96301E-01
  0.33333E+00  0.10000E+00  0.46061E+00 -0.82713E-01
  0.36364E+00  0.10000E+00  0.44020E+00 -0.71972E-01
  0.39394E+00  0.10000E+00  0.42193E+00 -0.63336E-01
  0.42424E+00  0.10000E+00  0.40549E+00 -0.56287E-01
  0.45455E+00  0.10000E+00  0.39060E+00 -0.50455E-01
  0.48485E+00  0.10000E+00  0.37705E+00 -0.45570E-01
  0.51515E+00  0.10000E+00  0.36465E+00 -0.41435E-01
  0.54545E+00  0.10000E+00  0.35327E+00 -0.37900E-01
  0.57576E+00  0.10000E+00  0.34276E+00 -0.34850E-01
  0.60606E+00  0.10000E+00  0.33302E+00 -0.32198E-01
  0.63636E+00  0.10000E+00  0.32396E+00 -0.29875E-01
  0.66667E+00  0.10000E+00  0.31551E+00 -0.27827E-01
  0.69697E+00  0.10000E+00  0.30760E+00 -0.26009E-01
  0.72727E+00  0.10000E+00  0.30017E+00 -0.24387E-01
  0.75758E+00  0.10000E+00  0.29318E+00 -0.22933E-01
  0.78788E+00  0.10000E+00  0.28658E+00 -0.21622E-01
  0.81818E+00  0.10000E+00  0.28034E+00 -0.20436E-01
  0.84848E+00  0.10000E+00  0.27443E+00 -0.19358E-01
  0.87879E+00  0.10000E+00  0.26881E+00 -0.18374E-01
  0.90909E+00  0.10000E+00  0.26347E+00 -0.17474E-01
  0.93939E+00  0.10000E+00  0.25838E+00 -0.16647E-01
  0.96970E+00  0.10000E+00  0.25352E+00 -0.15885E-01
  0.10000E+01  0.10000E+00  0.24887E+00 -0.15182E-01
